seed,length_mu
sd2_10xcots7b5_roothairs.csv,173.895907
sd2_10xcots7b6_roothairs.csv,161.5355254
sd2_10xcots7b7_roothairs.csv,268.2751312
sd2_10xcots7c1_roothairs.csv,188.7422485
sd2_10xcots7c2_roothairs.csv,196.1765535
sd2_10xcots7c3_roothairs.csv,239.5858799
sd2_10xcots7c4_roothairs.csv,159.2657459
sd2_10xcots7c5_roothairs.csv,153.1046512
sd2_10xcots7c6_roothairs.csv,273.5218674
sd2_10xs1a1_roothairs.csv,236.2645805
sd2_10xs1a2_roothairs.csv,199.8415222
sd2_10xs1a3_roothairs.csv,205.409454
sd2_10xs1b1_roothairs.csv,100.2795682
sd2_10xs1b2_roothairs.csv,198.1100159
sd2_10xs1c1_roothairs.csv,184.7867602
sd2_10xs1c2_roothairs.csv,204.7210912
sd2_10xs1c3_roothairs.csv,76.77714955
sd2_10xs2a1_roothairs.csv,191.7493892
sd2_10xs2a2_roothairs.csv,147.5113029
sd2_10xs2a3_roothairs.csv,208.0522383
sd2_10xs2b1_roothairs.csv,182.6094703
sd2_10xs2b2_roothairs.csv,62.09508103
sd2_10xs2b3_roothairs.csv,88.08109561
sd2_10xs2b4_roothairs.csv,194.3043411
sd2_10xs2b5_roothairs.csv,148.2463688
sd2_10xs2c1_roothairs.csv,118.8809806
sd2_10xs2c2_roothairs.csv,203.6734232
sd2_10xs3a1_roothairs.csv,135.1561542
sd2_10xs3a2_roothairs.csv,186.8704062
sd2_10xs3a3_roothairs.csv,151.44133
sd2_10xs3a4_roothairs.csv,79.08493972
sd2_10xs3a5_roothairs.csv,112.2761871
sd2_10xs3b1_roothairs.csv,101.1206468
sd2_10xs3b2_roothairs.csv,192.2106861
sd2_10xs3b3_roothairs.csv,57.29830828
sd2_10xs3c1_roothairs.csv,181.3215544
sd2_10xs3c2_roothairs.csv,180.4723394
sd2_10xs3d1_roothairs.csv,186.3412301
sd2_10xs3d2_roothairs.csv,174.9591432
sd2_10xs3d3_roothairs.csv,187.5920105
sd2_10xs3d4_roothairs.csv,153.7246662
sd2_10xs3d5_roothairs.csv,129.2339935
sd2_10xs3d6_roothairs.csv,123.1613617
sd2_10xs3d7_roothairs.csv,157.8931258
sd2_10xs3d8_roothairs.csv,188.5710339
sd2_10xs3e1_roothairs.csv,97.2631157
sd2_10xs3e2_roothairs.csv,149.7306519
sd2_10xs3e3_roothairs.csv,133.9855541
sd2_10xs3e4_roothairs.csv,187.5318161
sd2_10xs3e5_roothairs.csv,130.5337006
sd2_10xs3e6_roothairs.csv,183.8233445
sd2_10xs3e7_roothairs.csv,172.4318961
sd2_10xs3e8_roothairs.csv,136.221759
sd2_10xs3f1_roothairs.csv,111.4213401
sd2_10xs3f2_roothairs.csv,202.8013378
sd2_10xs3g1_roothairs.csv,107.48154
sd2_10xs3g2_roothairs.csv,171.8947133
sd2_10xs3g3_roothairs.csv,188.206665
sd2_10xs4a1_roothairs.csv,171.4202499
sd2_10xs4a2_roothairs.csv,185.1396484
sd30_10x1a1_roothairs.csv,236.4818445
sd30_10x1a2_roothairs.csv,146.8197327
sd30_10x1a3_roothairs.csv,268.9414063
sd30_10x1a4_roothairs.csv,152.8746442
sd30_10x1a5_roothairs.csv,191.5223083
sd30_10x1a6_roothairs.csv,229.0966492
sd30_10x1a7_roothairs.csv,218.1696324
sd30_10x2a1_roothairs.csv,231.6998367
sd30_10x2a2_roothairs.csv,230.8367982
sd30_10x2a3_roothairs.csv,190.5903931
sd30_10x2a4_roothairs.csv,192.6338196
sd30_10x2a5_roothairs.csv,212.0925751
sd30_10x2a6_roothairs.csv,202.136445
sd30_10x2a7_roothairs.csv,222.4644775
sd30_10x3a1_roothairs.csv,183.4634479
sd30_10x3a2_roothairs.csv,182.493666
sd30_10x3a3_roothairs.csv,233.9669098
sd30_10x3a4_roothairs.csv,217.0319366
sd30_10x3a5_roothairs.csv,182.1750793
sd30_10x4a1_roothairs.csv,245.0394063
sd30_10x4a2_roothairs.csv,257.8353456
sd30_10x4a3_roothairs.csv,202.2820435
sd30_10x4a4_roothairs.csv,278.5259328
sd30_10x4a5_roothairs.csv,163.2738727
sd30_10x4a6_roothairs.csv,328.2413879
sd30_10x5a1_roothairs.csv,276.5552143
sd30_10x5a2_roothairs.csv,222.8669631
sd30_10x5a3_roothairs.csv,192.1730607
sd30_10x5a4_roothairs.csv,221.8869327
sd30_10x5a5_roothairs.csv,298.0573425
sd30_10x6a1_roothairs.csv,218.5246115
sd30_10x6a2_roothairs.csv,269.1705341
sd30_10x6a3_roothairs.csv,205.2118454
sd30_10x6a4_roothairs.csv,236.2900561
sd30_10x6a5_roothairs.csv,250.3275085
sd30_10x7a1_roothairs.csv,146.520134
sd30_10x7a2_roothairs.csv,260.8892068
sd30_10x7a3_roothairs.csv,226.8520905
sd3_10x1b1_roothairs.csv,199.456665
sd3_10x1b2_roothairs.csv,170.0782166
sd3_10x1b3_roothairs.csv,203.7705697
sd3_10x1b4_roothairs.csv,154.4779462
sd3_10x1b5_roothairs.csv,168.566974
sd3_10x2a1_roothairs.csv,166.2187195
sd3_10x2a2_roothairs.csv,138.4691967
sd3_10x3a1_roothairs.csv,186.2088295
sd3_10x3a3_roothairs.csv,241.5073251
sd3_10x3a4_roothairs.csv,206.3184806
sd3_10x3a5_roothairs.csv,199.5456238
sd3_10x3a6_roothairs.csv,209.7736755
sd3_10x3a7_roothairs.csv,127.493454
sd3_10x4a1_roothairs.csv,178.22045
sd3_10x4a2_roothairs.csv,205.2136536
sd3_10x4a3_roothairs.csv,221.5948792
sd3_10x4a4_roothairs.csv,207.3317261
sd3_10x4a5_roothairs.csv,177.6241302
sd3_10x4a6_roothairs.csv,181.0791448
sd3_10x5a1_roothairs.csv,113.9178009
sd3_10x5a2_roothairs.csv,223.3755281
sd3_10x5a3_roothairs.csv,148.1167631
sd3_10x5a4_roothairs.csv,214.903077
sd3_10x5a6_roothairs.csv,189.9598541
sd3_10x5a7_roothairs.csv,214.6383667
sd3_10x5a8_roothairs.csv,283.3470008
sd3_10x5a9_roothairs.csv,211.3490054
sd3_10x6a1_roothairs.csv,225.2374542
sd3_10x6a2_roothairs.csv,137.3390933
sd3_10x6a3_roothairs.csv,242.4820299
sd3_10x6a6_roothairs.csv,217.1903444
sd3_10x6a7_roothairs.csv,278.4872516
sd3_10x6a8_roothairs.csv,198.5558172
sd3_10x7a1_roothairs.csv,269.9711914
sd3_10x7a2_roothairs.csv,245.4961931
sd3_10x7a3_roothairs.csv,191.61599
sd3_10x7a4_roothairs.csv,162.2714818
sd3_10x7a5_roothairs.csv,316.7433563
sd3_10x7a6_roothairs.csv,237.9401124
sd3_10x7a7_roothairs.csv,188.7118722
sd3_10x7a8_roothairs.csv,160.750885
sd3_10x7a9_roothairs.csv,219.1555901
sd3_10x8a2_roothairs.csv,281.0710449
sd3_10x8a3_roothairs.csv,159.4956375
sd3_10x8a5_roothairs.csv,398.064618
sd3_10x8a6_roothairs.csv,229.3054307
sd5_10x1a1_roothairs.csv,70.77197109
sd5_10x1a2_roothairs.csv,92.94907036
sd5_10x1a3_roothairs.csv,133.0158253
sd5_10x1a4_roothairs.csv,102.2641667
sd5_10x1a6_roothairs.csv,112.8291429
sd5_10x2a1_roothairs.csv,119.1464107
sd5_10x2a2_roothairs.csv,64.20070245
sd5_10x2a3_roothairs.csv,92.79931262
sd5_10x2a4_roothairs.csv,139.5360199
sd5_10x2a5_roothairs.csv,102.2582115
sd5_10x2a6_roothairs.csv,154.5672455
sd5_10x3a10_roothairs.csv,181.4301086
sd5_10x3a11_roothairs.csv,173.0908128
sd5_10x3a12_roothairs.csv,149.3618912
sd5_10x3a1_roothairs.csv,124.747002
sd5_10x3a2_roothairs.csv,139.5963448
sd5_10x3a3_roothairs.csv,89.53604889
sd5_10x3a4_roothairs.csv,65.37905661
sd5_10x3a6_roothairs.csv,98.56012575
sd5_10x3a7_roothairs.csv,146.6763229
sd5_10x3a9_roothairs.csv,188.4513055
sd5_10x4a10_roothairs.csv,236.0457611
sd5_10x4a11_roothairs.csv,115.1613312
sd5_10x4a1_roothairs.csv,164.1435662
sd5_10x4a2_roothairs.csv,181.4106575
sd5_10x4a3_roothairs.csv,170.7000427
sd5_10x4a4_roothairs.csv,126.318589
sd5_10x4a5_roothairs.csv,272.6009216
sd5_10x4a6_roothairs.csv,149.89151
sd5_10x4a7_roothairs.csv,239.38232
sd5_10x4a8_roothairs.csv,162.5556641
sd5_10x5a10_roothairs.csv,202.9648822
sd5_10x5a11_roothairs.csv,177.7060761
sd5_10x5a1_roothairs.csv,178.4993246
sd5_10x5a2_roothairs.csv,201.7971436
sd5_10x5a3_roothairs.csv,199.1205228
sd5_10x5a4_roothairs.csv,177.0192476
sd5_10x5a5_roothairs.csv,204.0368663
sd5_10x5a6_roothairs.csv,134.5015888
sd5_10x5a7_roothairs.csv,191.7694092
sd5_10x5a8_roothairs.csv,197.0139008
sd5_10x5a9_roothairs.csv,124.5134576
sd5_10x6a1_roothairs.csv,91.04635939
sd5_10x6a2_roothairs.csv,223.7828443
sd5_10x6a3_roothairs.csv,234.2950439
sd5_10x6a3_roothairs.csv,225.5461731
sd5_10x6a4_roothairs.csv,164.2740077
sd5_10x6a5_roothairs.csv,136.3465739
sd5_10x6a6_roothairs.csv,190.8071811
sd5_10x6a7_roothairs.csv,145.6410948
sd6_10x1a1_roothairs.csv,134.392237
sd6_10x1a2_roothairs.csv,113.7403756
sd6_10x1a3_roothairs.csv,134.6107239
sd6_10x2a1_roothairs.csv,173.9268799
sd6_10x2a2_roothairs.csv,224.8956146
sd6_10x2a3_roothairs.csv,222.0756226
sd6_10x2a4_roothairs.csv,120.94058
sd6_10x3a1_roothairs.csv,214.3755351
sd6_10x3a2_roothairs.csv,243.9055481
sd6_10x3a3_roothairs.csv,176.1461639
sd6_10x3a4_roothairs.csv,203.7489853
sd6_10x3a5_roothairs.csv,209.9259598
sd6_10x3a6_roothairs.csv,184.9861817
sd6_10x3a7_roothairs.csv,210.9360199
sd6_10x41_roothairs.csv,159.3703023
sd6_10x42_roothairs.csv,174.8517564
sd6_10x5a1_roothairs.csv,173.7612327
sd6_10x5a3_roothairs.csv,194.4824024
sd6_10x5a4_roothairs.csv,258.095932
sd6_10x5a5_roothairs.csv,148.6038508
sd6_10x6a2_roothairs.csv,259.8500977
sd6_10x6a3_roothairs.csv,207.8679547
sd6_10x6a4_roothairs.csv,185.7530212
sd6_10x6a5_roothairs.csv,203.8867035
sd6_10x7a1_roothairs.csv,256.4039978
sd6_10x7a2_roothairs.csv,194.2895813
sd6_10x7a3_roothairs.csv,237.9917345
sd6_10x7a4_roothairs.csv,242.8674011
sd6_10x7a5_roothairs.csv,193.063385
sd6_10x7a6_roothairs.csv,273.3147812
sd6_10x8a1_roothairs.csv,225.07025
sd6_10x8a2_roothairs.csv,173.3849442
sd6_10x8a3_roothairs.csv,205.8319945
sd6_10x9a1_roothairs.csv,264.357605
sd6_10x9a2_roothairs.csv,132.5313211
sd7_10x1a1_roothairs.csv,190.8611174
sd7_10x1a2_roothairs.csv,121.1851298
sd7_10x1a3_roothairs.csv,128.7690794
sd7_10x1a4_roothairs.csv,107.8623342
sd7_10x1a5_roothairs.csv,137.4034958
sd7_10x1a6_roothairs.csv,157.538269
sd7_10x1a7_roothairs.csv,127.2198029
sd7_10x2a1_roothairs.csv,191.1080933
sd7_10x2a2_roothairs.csv,143.7499084
sd7_10x2a3_roothairs.csv,164.3054834
sd7_10x2a4_roothairs.csv,128.2228683
sd7_10x2a5_roothairs.csv,135.8309358
sd7_10x2a6_roothairs.csv,134.8166983
sd7_10x2a7_roothairs.csv,110.0842899
sd7_10x2a8_roothairs.csv,185.321521
sd7_10x2a9_roothairs.csv,160.1635325
sd7_10x3a1_roothairs.csv,158.5653748
sd7_10x3a2_roothairs.csv,93.64405527
sd7_10x3a4_roothairs.csv,120.7942871
sd7_10x3a5_roothairs.csv,179.6414786
sd7_10x3a6_roothairs.csv,177.8947662
sd7_10x3a7_roothairs.csv,146.2526055
sd7_10x3a8_roothairs.csv,143.0364786
sd7_10x3a9_roothairs.csv,152.1525389
sd7_10x4a1_roothairs.csv,73.23301031
sd7_10x4a2_roothairs.csv,119.0633798
sd7_10x4a3_roothairs.csv,153.793667
sd7_10x4a4_roothairs.csv,125.7082825
sd7_10x4a5_roothairs.csv,89.79198303
sd7_10x4a6_roothairs.csv,92.79487947
sd7_10x4a7_roothairs.csv,32.79032961
sd7_10x4a7_roothairs.csv,140.02047
sd7_10x4a8_roothairs.csv,146.1611938
sd7_10x4a9_roothairs.csv,91.33183288
sd7_10x5a1_roothairs.csv,115.3672791
sd7_10x5a2_roothairs.csv,147.917556
sd7_10x5a3_roothairs.csv,178.3478418
sd7_10x5a4_roothairs.csv,115.4399836
sd7_10x5a5_roothairs.csv,100.5792542
sd7_10x6a1_roothairs.csv,134.8527374
sd7_10x6a2_roothairs.csv,95.46838831
sd7_10x6a3_roothairs.csv,131.5856705
sd8_10x1a1_roothairs.csv,113.2313156
sd8_10x1a2_roothairs.csv,120.7459095
sd8_10x2a1_roothairs.csv,143.2401604
sd8_10x2a2_roothairs.csv,144.9267183
sd8_10x2a3_roothairs.csv,103.5937653
sd8_10x2a4_roothairs.csv,60.28870822
sd8_10x31_roothairs.csv,81.38851166
sd8_10x32_roothairs.csv,89.29621592
sd8_10xs21_roothairs.csv,30.48528099
sd8_10xs21_roothairs.csv,65.83249127
sd8_10xs22_roothairs.csv,99.67977142
sd8_10xs31_roothairs.csv,46.67613945
sd8_10xs32_roothairs.csv,90.72305018
sd8_10xs33_roothairs.csv,93.14464971
sd8_10xs34_roothairs.csv,81.70474411
sd8_10xs41_roothairs.csv,105.5329056
sd8_10xs42_roothairs.csv,57.67644098
sd9_10x10a1_roothairs.csv,174.9427526
sd9_10x10a2_roothairs.csv,184.1718826
sd9_10x10a3_roothairs.csv,233.8496246
sd9_10x10a5_roothairs.csv,163.221842
sd9_10x1a1_roothairs.csv,191.0037384
sd9_10x1a2_roothairs.csv,305.7158337
sd9_10x1a3_roothairs.csv,254.0449219
sd9_10x1a4_roothairs.csv,280.5891418
sd9_10x1a5_roothairs.csv,233.3391724
sd9_10x2a1_roothairs.csv,236.5614883
sd9_10x2a2_roothairs.csv,253.6175385
sd9_10x3a1_roothairs.csv,218.2431488
sd9_10x3a2_roothairs.csv,248.4577332
sd9_10x3a3_roothairs.csv,199.1648385
sd9_10x3a4_roothairs.csv,159.2467603
sd9_10x3a5_roothairs.csv,217.5258179
sd9_10x3a6_roothairs.csv,171.2669678
sd9_10x4a1_roothairs.csv,246.0001321
sd9_10x4a2_roothairs.csv,183.2530975
sd9_10x4a3_roothairs.csv,215.2411194
sd9_10x4a4_roothairs.csv,141.0234181
sd9_10x4a6_roothairs.csv,172.6831818
sd9_10x4a7_roothairs.csv,261.6041354
sd9_10x4a8_roothairs.csv,216.080658
sd9_10x4a9_roothairs.csv,237.7581238
sd9_10x5a11_roothairs.csv,259.3157028
sd9_10x5a12_roothairs.csv,271.5170288
sd9_10x5a1_roothairs.csv,241.9749008
sd9_10x5a2_roothairs.csv,245.5429382
sd9_10x5a3_roothairs.csv,247.1435321
sd9_10x5a4_roothairs.csv,351.3852143
sd9_10x5a5_roothairs.csv,200.041748
sd9_10x5a6_roothairs.csv,240.859816
sd9_10x5a7_roothairs.csv,154.1565783
sd9_10x5a8_roothairs.csv,236.6638489
sd9_10x5a9_roothairs.csv,205.2295837
sd9_10x6a1_roothairs.csv,228.6017456
sd9_10x6a2_roothairs.csv,218.671622
sd9_10x6a3_roothairs.csv,221.6911325
sd9_10x6a4_roothairs.csv,258.0893964
sd9_10x6a5_roothairs.csv,233.3258492
sd9_10x6a6_roothairs.csv,217.1548942
sd9_10x6a7_roothairs.csv,252.2706226
sd9_10x6a8_roothairs.csv,204.4460397
sd9_10x6a9_roothairs.csv,240.476059
sd9_10x7a10_roothairs.csv,315.281311
sd9_10x7a11_roothairs.csv,227.7181854
sd9_10x7a12_roothairs.csv,192.5391388
sd9_10x7a13_roothairs.csv,266.7288193
sd9_10x7a14_roothairs.csv,208.8236847
sd9_10x7a15_roothairs.csv,253.3827521
sd9_10x7a16_roothairs.csv,165.3986511
sd9_10x7a1_roothairs.csv,162.6213594
sd9_10x7a2_roothairs.csv,323.9035187
sd9_10x7a3_roothairs.csv,258.8761734
sd9_10x7a4_roothairs.csv,135.8251447
sd9_10x7a5_roothairs.csv,231.5884424
sd9_10x7a6_roothairs.csv,275.2068481
sd9_10x7a7_roothairs.csv,306.1275315
sd9_10x7a8_roothairs.csv,240.5412903
sd9_10x7a9_roothairs.csv,311.3561096
sd9_10x8a10_roothairs.csv,210.2358994
sd9_10x8a1_roothairs.csv,279.5915176
sd9_10x8a2_roothairs.csv,168.953093
sd9_10x8a3_roothairs.csv,297.2885742
sd9_10x8a4_roothairs.csv,211.3332825
sd9_10x8a5_roothairs.csv,166.6731094
sd9_10x8a6_roothairs.csv,221.6385193
sd9_10x8a7_roothairs.csv,236.62808
sd9_10x8a8_roothairs.csv,199.5526532
sd9_10x8a9_roothairs.csv,214.8720985
sd9_10x9a10_roothairs.csv,281.2536576
sd9_10x9a11_roothairs.csv,206.9159802
sd9_10x9a1_roothairs.csv,180.3783579
sd9_10x9a2_roothairs.csv,233.1867834
sd9_10x9a3_roothairs.csv,188.4662278
sd9_10x9a4_roothairs.csv,268.0759381
sd9_10x9a5_roothairs.csv,101.6508851
sd9_10x9a6_roothairs.csv,186.2263721
sd9_10x9a7_roothairs.csv,269.4627959
sd9_10x9a8_roothairs.csv,286.0311584
sd9_10x9a9_roothairs.csv,197.3586168
