seed,length_mu
sd2_10x2a5_roothairs.csv,260.4898326
sd2_10x3a1_roothairs.csv,213.4692383
sd2_10x3a2_roothairs.csv,204.5524317
sd2_10x3a3_roothairs.csv,145.9183044
sd2_10x3a4_roothairs.csv,140.7086029
sd2_10x3a5_roothairs.csv,244.8804626
sd2_10x4a1_roothairs.csv,204.9792786
sd2_10x4a2_roothairs.csv,128.0818708
sd2_10x4a3_roothairs.csv,225.0405579
sd2_10x4a4_roothairs.csv,261.914444
sd2_10x4a5_roothairs.csv,148.8702109
sd2_10x4a6_roothairs.csv,220.4828611
sd2_10x4a7_roothairs.csv,197.1259155
sd2_10x4a8_roothairs.csv,196.1575317
sd2_10x5a1_roothairs.csv,189.948288
sd2_10x5a2_roothairs.csv,213.7497587
sd2_10x5a3_roothairs.csv,194.6439774
sd2_10x5a4_roothairs.csv,178.013884
sd2_10x5a5_roothairs.csv,130.3145741
sd2_10x6a1_roothairs.csv,165.2033234
sd2_10x6a2_roothairs.csv,283.4997162
sd2_10x6a3_roothairs.csv,152.2136841
sd2_10x6a4_roothairs.csv,189.3886518
sd2_10x6a5_roothairs.csv,126.7697244
sd2_10x6a6_roothairs.csv,125.8069077
sd2_10x7a1_roothairs.csv,143.7629754
sd2_10x7a2_roothairs.csv,130.5494936
sd2_10x7a3_roothairs.csv,114.8445892
sd2_10x7a4_roothairs.csv,146.4119359
sd2_10x7a5_roothairs.csv,199.2101273
sd2_10x7a6_roothairs.csv,196.3217017
sd2_10x7a7_roothairs.csv,112.8053261
sd2_10x7a8_roothairs.csv,104.2705019
sd30_10x4a1_roothairs.csv,173.5826231
sd30_10x4a2_roothairs.csv,180.7521843
sd30_10x4a3_roothairs.csv,190.2156363
sd30_10x4a4_roothairs.csv,202.5806786
sd3_10x3a1_roothairs.csv,121.1845524
sd3_10x3a2_roothairs.csv,142.2129211
sd3_10x3a3_roothairs.csv,106.8233582
sd3_10x3a4_roothairs.csv,128.2299347
sd3_10x3a5_roothairs.csv,104.2688629
sd3_10x3a6_roothairs.csv,101.2722092
sd3_10xs1a1_roothairs.csv,86.36520888
sd3_10xs1a2_roothairs.csv,112.5092163
sd3_10xs1a3_roothairs.csv,100.6049473
sd3_10xs1a4_roothairs.csv,125.0670017
sd3_10xs3a1_roothairs.csv,105.5085526
sd3_10xs3a2_roothairs.csv,118.533287
sd5_10x1a1_roothairs.csv,151.2649254
sd5_10x1a2_roothairs.csv,181.9372253
sd5_10x1a3_roothairs.csv,151.3314514
sd5_10x2a10_roothairs.csv,112.7670212
sd5_10x2a1_roothairs.csv,169.6744373
sd5_10x2a2_roothairs.csv,132.0270253
sd5_10x2a3_roothairs.csv,135.1142807
sd5_10x2a4_roothairs.csv,137.0444077
sd5_10x2a5_roothairs.csv,162.9671775
sd5_10x2a6_roothairs.csv,129.8698883
sd5_10x2a7_roothairs.csv,165.5124568
sd5_10x2a8_roothairs.csv,214.0366915
sd5_10x2a9_roothairs.csv,146.439209
sd5_10x3a1_roothairs.csv,131.9116745
sd5_10x3a2_roothairs.csv,206.3018799
sd5_10x3a3_roothairs.csv,162.2806091
sd5_10x3a4_roothairs.csv,213.4107666
sd5_10x3a5_roothairs.csv,195.4471283
sd5_10x4a1_roothairs.csv,119.2572605
sd5_10x4a2_roothairs.csv,198.3800553
sd5_10x4a3_roothairs.csv,245.7001801
sd5_10x4a4_roothairs.csv,320.8633423
sd5_10x4a5_roothairs.csv,230.2803042
sd5_10x4a6_roothairs.csv,326.6782761
sd5_10xs1a1_roothairs.csv,103.7954712
sd5_10xs1a2_roothairs.csv,96.09365845
sd5_10xs2a1_roothairs.csv,162.8114471
sd5_10xs3a1_roothairs.csv,168.1246773
sd5_10xs3a2_roothairs.csv,140.9962973
sd5_10xs6a1_roothairs.csv,148.4929527
sd5_10xs6a2_roothairs.csv,130.1770431
sd5_10xs6a3_roothairs.csv,153.0215381
sd5_10xs6a4_roothairs.csv,168.9602381
sd5_10xs6a5_roothairs.csv,142.5572357
sd5_10xs7a1_roothairs.csv,160.3055725
sd5_10xs7a2_roothairs.csv,108.2265778
sd5_10xs7a3_roothairs.csv,146.2001487
sd5_10xs7a4_roothairs.csv,139.950119
sd6_10xs1a1_roothairs.csv,141.2271674
sd6_10xs1a2_roothairs.csv,150.8959091
sd6_10xs1a3_roothairs.csv,117.0416451
sd6_10xs1a4_roothairs.csv,105.1006825
sd6_10xs1a5_roothairs.csv,160.151062
sd6_10xs1a6_roothairs.csv,151.593278
sd6_10xs1a7_roothairs.csv,177.695398
sd6_10xs1a8_roothairs.csv,208.2343596
sd6_10xs2a1_roothairs.csv,218.8345783
sd6_10xs2a2_roothairs.csv,116.9365479
sd6_10xs2a3_roothairs.csv,110.4664863
sd6_10xs2a4_roothairs.csv,148.984841
sd6_10xs2a5_roothairs.csv,81.13304901
sd6_10xs2a6_roothairs.csv,207.0067552
sd6_10xs2a7_roothairs.csv,80.83983612
sd6_10xs4a10_roothairs.csv,112.4121017
sd6_10xs4a11_roothairs.csv,207.4854736
sd6_10xs4a12_roothairs.csv,175.392395
sd6_10xs4a2_roothairs.csv,163.1894047
sd6_10xs4a3_roothairs.csv,240.7387634
sd6_10xs4a4_roothairs.csv,182.5378571
sd6_10xs4a5_roothairs.csv,180.8570545
sd6_10xs4a6_roothairs.csv,119.6599888
sd6_10xs4a7_roothairs.csv,152.1465454
sd6_10xs4a9_roothairs.csv,178.7296869
sd6_10xs5a1_roothairs.csv,228.3903366
sd6_10xs5a2_roothairs.csv,173.2936505
sd6_10xs5a3_roothairs.csv,201.5919647
sd6_10xs5a4_roothairs.csv,32.65263395
sd6_10xs5a4_roothairs.csv,126.3874947
sd6_10xs5a5_roothairs.csv,80.22489545
sd6_10xs5a6_roothairs.csv,125.9013458
sd6_10xs5a7_roothairs.csv,165.6135254
sd6_10xs5a8_roothairs.csv,181.2264404
sd6_10xs5a9_roothairs.csv,120.7276825
sd6_10xs7a10_roothairs.csv,109.3029371
sd6_10xs7a11_roothairs.csv,194.2052307
sd6_10xs7a1_roothairs.csv,107.7035289
sd6_10xs7a2_roothairs.csv,130.7941447
sd6_10xs7a3_roothairs.csv,127.3234192
sd6_10xs7a4_roothairs.csv,136.2514664
sd6_10xs7a5_roothairs.csv,156.1924637
sd6_10xs7a6_roothairs.csv,159.0897288
sd6_10xs7a7_roothairs.csv,215.8181353
sd6_10xs7a8_roothairs.csv,91.57612272
sd6_10xs7a9_roothairs.csv,194.793544
sd7_10x1a1_roothairs.csv,152.3806023
sd7_10x1a2_roothairs.csv,117.5912776
sd7_10x1a3_roothairs.csv,205.3719739
sd7_10x1a4_roothairs.csv,156.3863782
sd7_10x2a1_roothairs.csv,171.4170537
sd7_10x2a2_roothairs.csv,120.0448227
sd7_10x2a3_roothairs.csv,131.8913651
sd7_10x3a1_roothairs.csv,187.4238582
sd7_10x3a2_roothairs.csv,214.8691849
sd7_10x3a3_roothairs.csv,136.121512
sd7_10x3a4_roothairs.csv,188.3500911
sd7_10x3a5_roothairs.csv,139.4715457
sd7_10x3a6_roothairs.csv,166.3555466
sd7_10x4a1_roothairs.csv,135.4937546
sd7_10x4a2_roothairs.csv,212.1542664
sd7_10x4a3_roothairs.csv,182.3209421
sd7_10x4a4_roothairs.csv,229.8901742
sd7_10x4a5_roothairs.csv,94.53461521
sd7_10x4a6_roothairs.csv,118.9672714
sd7_10x4a7_roothairs.csv,142.2373961
sd7_10x4a8_roothairs.csv,119.7763331
sd7_10x4a9_roothairs.csv,173.8763477
sd7_10x5a10_roothairs.csv,192.1643829
sd7_10x5a11_roothairs.csv,189.7294617
sd7_10x5a12_roothairs.csv,132.848053
sd7_10x5a13_roothairs.csv,162.7447723
sd7_10x5a1_roothairs.csv,183.6044487
sd7_10x5a2_roothairs.csv,181.4826669
sd7_10x5a3_roothairs.csv,136.0936989
sd7_10x5a4_roothairs.csv,137.8712616
sd7_10x5a5_roothairs.csv,158.5960999
sd7_10x5a6_roothairs.csv,191.5087067
sd7_10x5a7_roothairs.csv,147.5661838
sd7_10x5a8_roothairs.csv,124.9237772
sd7_10x5a9_roothairs.csv,106.3224564
sd7_10x6a10_roothairs.csv,126.2307434
sd7_10x6a11_roothairs.csv,142.1841261
sd7_10x6a1_roothairs.csv,181.7720957
sd7_10x6a2_roothairs.csv,127.0359039
sd7_10x6a3_roothairs.csv,157.0424805
sd7_10x6a4_roothairs.csv,179.7438512
sd7_10x6a5_roothairs.csv,105.0712421
sd7_10x6a6_roothairs.csv,97.12302933
sd7_10x6a7_roothairs.csv,135.1163555
sd7_10x6a8_roothairs.csv,169.523407
sd7_10x6a9_roothairs.csv,120.047077
sd7_10x7a1_roothairs.csv,132.9430047
sd7_10x7a2_roothairs.csv,87.88210068
sd7_10x7a3_roothairs.csv,157.0915375
sd7_10x7a4_roothairs.csv,103.7307816
sd7_10x7a5_roothairs.csv,103.3722
sd7_10x7a6_roothairs.csv,111.8142434
sd8_10x1a1_roothairs.csv,150.0214996
sd8_10x1a2_roothairs.csv,148.2659839
sd8_10x1a3_roothairs.csv,138.2157833
sd8_10x2a1_roothairs.csv,126.6265488
sd8_10x2a2_roothairs.csv,102.2155228
sd8_10x2a3_roothairs.csv,178.0122106
sd8_10x2a4_roothairs.csv,101.8678055
sd8_10x2a5_roothairs.csv,175.6828766
sd8_10x2a6_roothairs.csv,155.4841439
sd8_10xs1a1_roothairs.csv,89.85800171
sd8_10xs1a2_roothairs.csv,220.2031555
sd8_10xs1a3_roothairs.csv,85.36185074
sd8_10xs1a4_roothairs.csv,166.7151947
sd8_10xs1a5_roothairs.csv,92.89356188
sd8_10xs1a6_roothairs.csv,158.6356506
